function_name,bb_id,mir_file,mir_line,mir_bb_raw,mir_real_inst_count,mir_total_inst_count,asm_file,asm_line,asm_bb_raw,asm_real_inst_count
luaV_finishget,19,yklua.ir.llc.mir,251388,"successors: %bb.21(0x40000000), %bb.23(0x40000000)
liveins: $rbx, $r13
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 19
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rdx = MOV64rm %stack.1, 1, $noreg, 0, $noreg :: (load (s64) from %stack.1)
renamable $r15 = COPY renamable $rdx
renamable $r15 = ADD64ri32 killed renamable $r15, 48, implicit-def dead $eflags
renamable $rdi = MOV64rm renamable $rdx, 1, $noreg, 48, $noreg :: (load (s64) from %ir.81, !tbaa !22)
renamable $r14 = COPY renamable $rdx
renamable $r14 = ADD64ri32 killed renamable $r14, 16, implicit-def dead $eflags
renamable $rcx = COPY killed renamable $rbx
renamable $rbx = MOV64rm renamable $rdx, 1, $noreg, 16, $noreg :: (load (s64) from %ir.83, !tbaa !22)
renamable $rsi = MOV64rm %stack.5, 1, $noreg, 0, $noreg :: (load (s64) from %stack.5)
renamable $rax = MOV64rm renamable $rsi, 1, $noreg, 0, $noreg :: (load (s64) from %ir.79)
MOV64mr renamable $rbx, 1, $noreg, 0, $noreg, killed renamable $rax :: (store (s64) into %ir.84)
renamable $al = MOV8rm killed renamable $rsi, 1, $noreg, 8, $noreg :: (load (s8) from %ir.86, align 8, !tbaa !23)
MOV8mr renamable $rbx, 1, $noreg, 8, $noreg, killed renamable $al :: (store (s8) into %ir.88, align 8, !tbaa !23)
renamable $rax = MOV64rm renamable $r13, 1, $noreg, 0, $noreg :: (load (s64) from %ir.80)
MOV64mr renamable $rbx, 1, $noreg, 16, $noreg, killed renamable $rax :: (store (s64) into %ir.89)
renamable $al = MOV8rm killed renamable $r13, 1, $noreg, 8, $noreg :: (load (s8) from %ir.91, align 8, !tbaa !23)
MOV8mr renamable $rbx, 1, $noreg, 24, $noreg, killed renamable $al :: (store (s8) into %ir.93, align 8, !tbaa !23)
renamable $rax = MOV64rm renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.2)
MOV64mr renamable $rbx, 1, $noreg, 32, $noreg, killed renamable $rax :: (store (s64) into %ir.94)
renamable $al = MOV8rm killed renamable $rcx, 1, $noreg, 8, $noreg :: (load (s8) from %ir.96, align 8, !tbaa !23)
MOV8mr renamable $rbx, 1, $noreg, 40, $noreg, killed renamable $al :: (store (s8) into %ir.98, align 8, !tbaa !23)
renamable $rax = MOV64rm renamable $rdx, 1, $noreg, 16, $noreg :: (load (s64) from %ir.83, !tbaa !22)
renamable $rax = ADD64ri32 killed renamable $rax, 48, implicit-def dead $eflags
MOV64mr renamable $rdx, 1, $noreg, 16, $noreg, killed renamable $rax :: (store (s64) into %ir.83, !tbaa !22)
renamable $rax = MOV64rm renamable $rdx, 1, $noreg, 32, $noreg :: (load (s64) from %ir.101, !tbaa !26)
renamable $ax = MOV16rm killed renamable $rax, 1, $noreg, 62, $noreg :: (load (s16) from %ir.103, !tbaa !87)
renamable $ax = AND16ri killed renamable $ax, 10, implicit-def dead $eflags
CMP16ri killed renamable $ax, 0, implicit-def $eflags
renamable $al = SETCCr 4, implicit killed $eflags
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r12 = MOV64rm %stack.0, 1, $noreg, 0, $noreg :: (load (s64) from %stack.0)
MOV64mr %stack.6, 1, $noreg, 0, $noreg, renamable $rdi :: (store (s64) into %stack.6)
STACKMAP 320, 0, killed renamable $rdx, renamable $r12, renamable $r15, killed renamable $rdi, renamable $r14, renamable $rbx, renamable $al, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
TEST8ri killed renamable $al, 1, implicit-def $eflags
JCC_1 %bb.21, 5, implicit killed $eflags
JMP_1 %bb.23",36,43,yklua.llc.asm,57053,"movl	$537, %edi                      # imm = 0x219
movl	$19, %esi
callq	__yk_trace_basicblock@PLT
movq	-56(%rbp), %rdx                 # 8-byte Reload
movq	%rdx, %r15
addq	$48, %r15
movq	48(%rdx), %rdi
movq	%rdx, %r14
addq	$16, %r14
movq	%rbx, %rcx
movq	16(%rdx), %rbx
movq	-72(%rbp), %rsi                 # 8-byte Reload
movq	(%rsi), %rax
movq	%rax, (%rbx)
movb	8(%rsi), %al
movb	%al, 8(%rbx)
movq	(%r13), %rax
movq	%rax, 16(%rbx)
movb	8(%r13), %al
movb	%al, 24(%rbx)
movq	(%rcx), %rax
movq	%rax, 32(%rbx)
movb	8(%rcx), %al
movb	%al, 40(%rbx)
movq	16(%rdx), %rax
addq	$48, %rax
movq	%rax, 16(%rdx)
movq	32(%rdx), %rax
movw	62(%rax), %ax
andw	$10, %ax
cmpw	$0, %ax
sete	%al
movq	-64(%rbp), %r12                 # 8-byte Reload
movq	%rdi, -96(%rbp)                 # 8-byte Spill
testb	$1, %al
jne	.LBB485_21
jmp	.LBB485_23",36
luaV_finishget,20,yklua.ir.llc.mir,251435,"successors: %bb.22(0x80000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 20
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r13 = MOV64rm %stack.1, 1, $noreg, 0, $noreg :: (load (s64) from %stack.1)
$rdi = COPY renamable $r13
$rsi = COPY renamable $rbx
$edx = MOV32ri 1
CALL64pcrel32 @luaD_call, csr_64, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rax = MOV64rm %stack.6, 1, $noreg, 0, $noreg :: (load (s64) from %stack.6)
STACKMAP 321, 0, killed renamable $r13, renamable $r12, renamable $r15, renamable $rax, renamable $r14, killed renamable $rbx, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rbx = COPY killed renamable $rax",9,18,yklua.llc.asm,57092,"movl	$537, %edi                      # imm = 0x219
movl	$20, %esi
callq	__yk_trace_basicblock@PLT
movq	-56(%rbp), %r13                 # 8-byte Reload
movq	%r13, %rdi
movq	%rbx, %rsi
movl	$1, %edx
callq	luaD_call
movq	-96(%rbp), %rax                 # 8-byte Reload
movq	%rax, %rbx",9
luaV_finishget,21,yklua.ir.llc.mir,251457,"successors: %bb.25(0x80000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 21
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
JMP_1 %bb.25",3,7,yklua.llc.asm,57103,"movl	$537, %edi                      # imm = 0x219
movl	$21, %esi
callq	__yk_trace_basicblock@PLT
jmp	.LBB485_25",3
luaV_finishget,22,yklua.ir.llc.mir,251468,"successors: %bb.24(0x80000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 22
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r13 = MOV64rm %stack.1, 1, $noreg, 0, $noreg :: (load (s64) from %stack.1)
$rdi = COPY renamable $r13
$rsi = COPY renamable $rbx
$edx = MOV32ri 1
CALL64pcrel32 @luaD_callnoyield, csr_64, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rax = MOV64rm %stack.6, 1, $noreg, 0, $noreg :: (load (s64) from %stack.6)
STACKMAP 322, 0, killed renamable $r13, renamable $r12, renamable $r15, renamable $rax, renamable $r14, killed renamable $rbx, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rbx = COPY killed renamable $rax",9,18,yklua.llc.asm,57109,"movl	$537, %edi                      # imm = 0x219
movl	$22, %esi
callq	__yk_trace_basicblock@PLT
movq	-56(%rbp), %r13                 # 8-byte Reload
movq	%r13, %rdi
movq	%rbx, %rsi
movl	$1, %edx
callq	luaD_callnoyield
movq	-96(%rbp), %rax                 # 8-byte Reload
movq	%rax, %rbx",9
luaV_finishget,23,yklua.ir.llc.mir,251490,"successors: %bb.25(0x80000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 23
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp",2,6,yklua.llc.asm,57120,"movl	$537, %edi                      # imm = 0x219
movl	$23, %esi
callq	__yk_trace_basicblock@PLT",2
luaV_finishget,24,yklua.ir.llc.mir,251500,"successors: %bb.34(0x80000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 24
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r12 = SUB64rr killed renamable $r12, killed renamable $rbx, implicit-def dead $eflags
renamable $rax = MOV64rm killed renamable $r15, 1, $noreg, 0, $noreg :: (load (s64) from %ir.81, !tbaa !22)
renamable $rcx = COPY renamable $rax
renamable $rcx = ADD64rr killed renamable $rcx, renamable $r12, implicit-def dead $eflags
renamable $rdx = MOV64rm renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.83, !tbaa !22)
renamable $rsi = COPY renamable $rdx
renamable $rsi = ADD64ri32 killed renamable $rsi, -16, implicit-def dead $eflags
MOV64mr killed renamable $r14, 1, $noreg, 0, $noreg, killed renamable $rsi :: (store (s64) into %ir.83, !tbaa !22)
renamable $rsi = MOV64rm renamable $rdx, 1, $noreg, -16, $noreg :: (load (s64) from %ir.118)
MOV64mr killed renamable $rax, 1, killed renamable $r12, 0, $noreg, killed renamable $rsi :: (store (s64) into %ir.116)
renamable $bl = MOV8rm killed renamable $rdx, 1, $noreg, -8, $noreg, implicit-def $ebx :: (load (s8) from %ir.120, align 8, !tbaa !23)
renamable $r12 = COPY killed renamable $rcx
JMP_1 %bb.34",15,19,yklua.llc.asm,57125,"movl	$537, %edi                      # imm = 0x219
movl	$24, %esi
callq	__yk_trace_basicblock@PLT
subq	%rbx, %r12
movq	(%r15), %rax
movq	%rax, %rcx
addq	%r12, %rcx
movq	(%r14), %rdx
movq	%rdx, %rsi
addq	$-16, %rsi
movq	%rsi, (%r14)
movq	-16(%rdx), %rsi
movq	%rsi, (%rax,%r12)
movb	-8(%rdx), %bl
movq	%rcx, %r12
jmp	.LBB485_34",15
luaV_finishget,25,yklua.ir.llc.mir,251523,"successors: %bb.27(0x40000000), %bb.30(0x40000000)
liveins: $rbx, $r12, $r15b
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 25
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
CMP8ri killed renamable $r15b, 69, implicit-def $eflags
renamable $al = SETCCr 4, implicit killed $eflags
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r15 = MOV64rm %stack.1, 1, $noreg, 0, $noreg :: (load (s64) from %stack.1)
renamable $r13 = MOV64rm %stack.0, 1, $noreg, 0, $noreg :: (load (s64) from %stack.0)
STACKMAP 323, 0, renamable $r15, renamable $rbx, renamable $r13, renamable $r12, 1, 4, %stack.3, 0, 1, 8, %stack.5, 0, renamable $al, implicit-def dead early-clobber $r11 :: (load (s32) from %stack.3), (load (s64) from %stack.5)
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $edx = MOV32r0 implicit-def dead $eflags, implicit-def $rdx
TEST8ri killed renamable $al, 1, implicit-def $eflags
JCC_1 %bb.27, 5, implicit killed $eflags
JMP_1 %bb.30",10,17,yklua.llc.asm,57142,"movl	$537, %edi                      # imm = 0x219
movl	$25, %esi
callq	__yk_trace_basicblock@PLT
cmpb	$69, %r15b
sete	%al
movq	-56(%rbp), %r15                 # 8-byte Reload
movq	-64(%rbp), %r13                 # 8-byte Reload
xorl	%edx, %edx
testb	$1, %al
jne	.LBB485_27
jmp	.LBB485_30",10
luaV_finishget,26,yklua.ir.llc.mir,251544,"successors: %bb.28(0x80000000)
liveins: $rbx, $r12, $r13, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 26
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
MOV64mr %stack.1, 1, $noreg, 0, $noreg, killed renamable $r15 :: (store (s64) into %stack.1)
renamable $r14 = MOV64rm %stack.5, 1, $noreg, 0, $noreg :: (load (s64) from %stack.5)
renamable $r15 = MOV64rm renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.75, !tbaa !22)
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$rdi = COPY renamable $r15
$rsi = COPY renamable $rbx
CALL64pcrel32 @luaH_get, csr_64, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rax
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
MOV64mr %stack.9, 1, $noreg, 0, $noreg, $rax :: (store (s64) into %stack.9)
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
STACKMAP 324, 0, 1, 8, %stack.1, 0, renamable $rbx, renamable $r13, renamable $r12, 1, 4, %stack.3, 0, killed renamable $r14, killed renamable $r15, implicit-def dead early-clobber $r11 :: (load (s32) from %stack.3), (load (s64) from %stack.1)
renamable $r15 = MOV64rm %stack.1, 1, $noreg, 0, $noreg :: (load (s64) from %stack.1)
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp",10,19,yklua.llc.asm,57155,"movl	$537, %edi                      # imm = 0x219
movl	$26, %esi
callq	__yk_trace_basicblock@PLT
movq	%r15, -56(%rbp)                 # 8-byte Spill
movq	-72(%rbp), %r14                 # 8-byte Reload
movq	(%r14), %r15
movq	%r15, %rdi
movq	%rbx, %rsi
callq	luaH_get
movq	%rax, -112(%rbp)                # 8-byte Spill
movq	-56(%rbp), %r15                 # 8-byte Reload",10
luaV_finishget,27,yklua.ir.llc.mir,251567,"successors: %bb.37(0x40000000), %bb.29(0x40000000)
liveins: $rbx, $r12, $r13, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 27
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rdi = MOV64rm %stack.9, 1, $noreg, 0, $noreg :: (load (s64) from %stack.9)
renamable $al = MOV8rm renamable $rdi, 1, $noreg, 8, $noreg :: (load (s8) from %ir.128, align 8, !tbaa !23)
renamable $al = AND8ri killed renamable $al, 15, implicit-def dead $eflags
CMP8ri killed renamable $al, 0, implicit-def $eflags
renamable $al = SETCCr 4, implicit killed $eflags
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rcx = COPY renamable $rbx
renamable $edx = MOV32rm %stack.3, 1, $noreg, 0, $noreg :: (load (s32) from %stack.3)
renamable $rsi = MOV64rm %stack.5, 1, $noreg, 0, $noreg :: (load (s64) from %stack.5)
STACKMAP 325, 0, renamable $r15, killed renamable $rbx, renamable $r13, renamable $r12, killed renamable $edx, killed renamable $rsi, renamable $rdi, renamable $al, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
TEST8ri killed renamable $al, 1, implicit-def $eflags
renamable $rdx = COPY killed renamable $rdi
JCC_1 %bb.29, 4, implicit killed $eflags",13,20,yklua.llc.asm,57167,"movl	$537, %edi                      # imm = 0x219
movl	$27, %esi
callq	__yk_trace_basicblock@PLT
movq	-112(%rbp), %rdi                # 8-byte Reload
movb	8(%rdi), %al
andb	$15, %al
cmpb	$0, %al
sete	%al
movq	%rbx, %rcx
movl	-48(%rbp), %edx                 # 4-byte Reload
movq	-72(%rbp), %rsi                 # 8-byte Reload
testb	$1, %al
movq	%rdi, %rdx
je	.LBB485_29",13
luaV_finishget,28,yklua.ir.llc.mir,251598,"successors: %bb.34(0x80000000)
liveins: $rdx, $r13
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 28
renamable $rbx = COPY killed renamable $rdx
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rax = MOV64rm renamable $rbx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.133)
MOV64mr renamable $r13, 1, $noreg, 0, $noreg, killed renamable $rax :: (store (s64) into %ir.3)
renamable $bl = MOV8rm killed renamable $rbx, 1, $noreg, 8, $noreg, implicit-def $ebx :: (load (s8) from %ir.134, align 8, !tbaa !23)
renamable $r12 = COPY killed renamable $r13
JMP_1 %bb.34",8,12,yklua.llc.asm,57187,"movl	$537, %edi                      # imm = 0x219
movl	$28, %esi
movq	%rdx, %rbx
callq	__yk_trace_basicblock@PLT
movq	(%rbx), %rax
movq	%rax, (%r13)
movb	8(%rbx), %bl
movq	%r13, %r12
jmp	.LBB485_34",8
luaV_finishget,29,yklua.ir.llc.mir,251614,"successors: %bb.31(0x40000000), %bb.1(0x40000000)
liveins: $rbx, $rdx, $r12, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 29
renamable $r14 = COPY killed renamable $rbx
renamable $r13 = COPY killed renamable $rdx
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $ecx = MOV32rm %stack.3, 1, $noreg, 0, $noreg :: (load (s32) from %stack.3)
renamable $ecx = ADD32ri killed renamable $ecx, 1, implicit-def dead $eflags
CMP32ri renamable $ecx, 2000, implicit-def $eflags
renamable $al = SETCCr 4, implicit killed $eflags
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rdx = MOV64rm %stack.5, 1, $noreg, 0, $noreg :: (load (s64) from %stack.5)
renamable $rbx = COPY renamable $r13
STACKMAP 326, 0, renamable $r15, killed renamable $r14, 1, 8, %stack.0, 0, renamable $r12, renamable $rdx, killed renamable $r13, renamable $ecx, renamable $al, implicit-def dead early-clobber $r11 :: (load (s64) from %stack.0)
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
TEST8ri killed renamable $al, 1, implicit-def $eflags
renamable $r13 = COPY killed renamable $rdx
renamable $r14 = COPY killed renamable $r12
renamable $r12d = COPY killed renamable $ecx
JCC_1 %bb.31, 5, implicit killed $eflags
JMP_1 %bb.1",16,23,yklua.llc.asm,57197,"movl	$537, %edi                      # imm = 0x219
movl	$29, %esi
movq	%rbx, %r14
movq	%rdx, %r13
callq	__yk_trace_basicblock@PLT
movl	-48(%rbp), %ecx                 # 4-byte Reload
addl	$1, %ecx
cmpl	$2000, %ecx                     # imm = 0x7D0
sete	%al
movq	-72(%rbp), %rdx                 # 8-byte Reload
movq	%r13, %rbx
testb	$1, %al
movq	%rdx, %r13
movq	%r12, %r14
movl	%ecx, %r12d
jne	.LBB485_31
jmp	.LBB485_1",16
luaV_finishget,30,yklua.ir.llc.mir,251641,"successors: %bb.32(0x80000000)
liveins: $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 30
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rsi = MOV64ri @.str.1.527
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$rdi = COPY renamable $r15
$al = MOV8ri 0
CALL64pcrel32 @luaG_runerror, csr_64, implicit $rsp, implicit $ssp, implicit $al, implicit $rdi, implicit $rsi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
STACKMAP 327, 0, killed renamable $r15, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp",6,15,yklua.llc.asm,57216,"movl	$537, %edi                      # imm = 0x219
movl	$30, %esi
callq	__yk_trace_basicblock@PLT
movabsq	$.L.str.1.527, %rsi
movq	%r15, %rdi
movb	$0, %al
callq	luaG_runerror",6
luaV_finishget,31,yklua.ir.llc.mir,251660,"successors:
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 31
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp",2,5,yklua.llc.asm,57224,"movl	$537, %edi                      # imm = 0x219
movl	$31, %esi
callq	__yk_trace_basicblock@PLT",2
luaV_finishget,32,yklua.ir.llc.mir,251669,"successors: %bb.34(0x80000000)
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 410
$esi = MOV32ri 32
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $ebx = MOV32r0 implicit-def dead $eflags
renamable $r12 = MOV64rm %stack.0, 1, $noreg, 0, $noreg :: (load (s64) from %stack.0)",4,7,yklua.llc.asm,57229,"movl	$537, %edi                      # imm = 0x219
movl	$32, %esi
callq	__yk_trace_basicblock@PLT
xorl	%ebx, %ebx
movq	-64(%rbp), %r12                 # 8-byte Reload",4
